employee_id,age,gender,marital_status,education_level,education_field,department_id,job_role,business_travel,distance_from_home
1927,28,Male,Married,College,Life Sciences,1,Sales Executive,Travel_Frequently,1
1928,29,Male,Single,Bachelor,Technical Degree,1,Sales Representative,Travel_Frequently,24
1929,39,Female,Married,Master,Life Sciences,1,Sales Executive,Non-Travel,21
1931,27,Male,Married,Master,Technical Degree,2,Research Scientist,Travel_Rarely,2
1932,34,Male,Married,Master,Other,2,Research Scientist,Travel_Frequently,22
1933,28,Female,Single,College,Marketing,1,Sales Executive,Travel_Rarely,13
1934,47,Male,Married,Master,Technical Degree,2,Research Scientist,Non-Travel,14
1935,56,Female,Married,Doctor,Marketing,1,Sales Executive,Travel_Rarely,11
1936,39,Male,Married,College,Medical,2,Manufacturing Director,Travel_Rarely,9
1937,38,Female,Divorced,Bachelor,Medical,2,Research Scientist,Travel_Frequently,8
1938,58,Female,Married,Bachelor,Life Sciences,1,Manager,Travel_Rarely,21
1939,32,Female,Single,College,Life Sciences,2,Research Scientist,Travel_Frequently,5
1940,38,Male,Divorced,College,Life Sciences,2,Research Scientist,Travel_Rarely,9
1941,49,Male,Married,Below College,Life Sciences,2,Research Director,Travel_Frequently,2
1943,42,Male,Divorced,Master,Marketing,1,Sales Executive,Travel_Rarely,12
1944,27,Female,Married,Bachelor,Human Resources,3,Human Resources,Travel_Frequently,22
1945,35,Male,Married,Master,Medical,1,Sales Executive,Travel_Rarely,18
1947,28,Male,Single,Bachelor,Medical,2,Research Scientist,Non-Travel,16
1948,31,Male,Divorced,College,Medical,2,Research Scientist,Non-Travel,3
1949,36,Male,Married,Master,Life Sciences,2,Laboratory Technician,Non-Travel,9
1950,34,Male,Single,Bachelor,Marketing,1,Sales Executive,Travel_Rarely,1
1951,34,Male,Divorced,Master,Medical,1,Sales Executive,Travel_Rarely,13
1952,26,Male,Single,Bachelor,Medical,2,Laboratory Technician,Travel_Rarely,1
1954,29,Male,Married,Bachelor,Life Sciences,2,Healthcare Representative,Travel_Rarely,1
1955,32,Female,Divorced,Master,Medical,2,Healthcare Representative,Non-Travel,15
1956,31,Male,Married,Bachelor,Life Sciences,2,Research Scientist,Travel_Frequently,1
1960,28,Male,Divorced,Bachelor,Technical Degree,2,Laboratory Technician,Travel_Rarely,17
1961,38,Male,Single,Bachelor,Life Sciences,1,Sales Representative,Travel_Rarely,1
1962,35,Female,Married,Master,Life Sciences,1,Sales Executive,Travel_Rarely,7
1965,27,Male,Single,Bachelor,Marketing,1,Sales Executive,Travel_Rarely,9
1966,32,Male,Single,Master,Life Sciences,2,Manufacturing Director,Travel_Rarely,5
1967,31,Male,Married,Master,Marketing,1,Sales Executive,Travel_Frequently,26
1968,53,Male,Single,Master,Life Sciences,1,Sales Executive,Travel_Rarely,24
1969,54,Female,Married,College,Life Sciences,2,Research Scientist,Travel_Rarely,9
1970,33,Male,Divorced,College,Life Sciences,2,Healthcare Representative,Travel_Frequently,7
1971,43,Male,Married,Bachelor,Life Sciences,2,Healthcare Representative,Travel_Rarely,11
1972,38,Male,Married,Master,Other,3,Human Resources,Travel_Frequently,1
1973,55,Male,Married,Master,Human Resources,3,Manager,Travel_Rarely,26
1974,31,Female,Divorced,Below College,Medical,2,Laboratory Technician,Travel_Rarely,2
1975,39,Male,Single,Master,Marketing,1,Sales Executive,Travel_Rarely,15
1976,42,Male,Single,College,Life Sciences,2,Research Scientist,Non-Travel,23
1979,31,Female,Married,Bachelor,Medical,2,Research Director,Non-Travel,10
1980,54,Female,Single,Bachelor,Medical,2,Manufacturing Director,Travel_Rarely,10
1981,24,Male,Single,College,Life Sciences,2,Healthcare Representative,Travel_Rarely,1
1982,23,Male,Single,College,Other,2,Laboratory Technician,Travel_Rarely,12
1985,40,Female,Married,Bachelor,Technical Degree,2,Laboratory Technician,Travel_Frequently,11
1986,40,Female,Married,College,Marketing,1,Sales Executive,Travel_Rarely,2
1987,25,Female,Married,Bachelor,Human Resources,3,Human Resources,Travel_Rarely,2
1989,30,Male,Married,College,Medical,2,Laboratory Technician,Travel_Rarely,1
1992,25,Male,Divorced,Below College,Other,2,Laboratory Technician,Travel_Rarely,2
1993,47,Male,Single,Bachelor,Medical,2,Healthcare Representative,Travel_Rarely,25
1994,33,Male,Divorced,College,Medical,2,Laboratory Technician,Non-Travel,1
1995,38,Male,Married,Master,Life Sciences,1,Sales Executive,Travel_Rarely,1
1996,31,Male,Married,College,Life Sciences,1,Sales Representative,Travel_Rarely,2
1997,38,Male,Married,Master,Life Sciences,2,Manufacturing Director,Travel_Frequently,6
1998,42,Male,Divorced,Master,Life Sciences,2,Research Scientist,Travel_Rarely,18
1999,41,Male,Married,Bachelor,Life Sciences,2,Research Scientist,Travel_Rarely,1
2000,47,Female,Married,Below College,Medical,2,Research Director,Non-Travel,1
2003,35,Male,Married,Master,Medical,2,Laboratory Technician,Travel_Rarely,11
2007,22,Male,Single,College,Life Sciences,2,Research Scientist,Travel_Rarely,1
2008,35,Male,Single,Master,Medical,2,Research Scientist,Travel_Rarely,9
2009,33,Female,Married,College,Medical,2,Healthcare Representative,Travel_Rarely,15
2010,32,Female,Single,Master,Life Sciences,2,Laboratory Technician,Travel_Rarely,29
2012,40,Male,Married,Master,Life Sciences,2,Laboratory Technician,Travel_Rarely,1
2013,32,Male,Married,Master,Medical,1,Sales Representative,Travel_Rarely,1
2014,39,Male,Single,Below College,Life Sciences,2,Research Scientist,Travel_Rarely,24
2015,38,Female,Married,Bachelor,Medical,2,Research Director,Travel_Rarely,10
2016,32,Female,Married,Master,Marketing,1,Sales Executive,Travel_Rarely,1
2017,37,Female,Married,Bachelor,Life Sciences,2,Research Director,Travel_Rarely,10
2018,25,Female,Divorced,College,Other,1,Sales Executive,Travel_Rarely,8
2019,52,Male,Divorced,Master,Life Sciences,1,Sales Representative,Non-Travel,29
2020,44,Male,Single,Bachelor,Medical,2,Research Scientist,Travel_Rarely,1
2021,21,Male,Single,Below College,Medical,1,Sales Representative,Travel_Rarely,5
2022,39,Male,Single,Bachelor,Life Sciences,2,Manager,Non-Travel,9
2023,23,Male,Married,Bachelor,Marketing,1,Sales Representative,Travel_Frequently,9
2024,36,Female,Married,Bachelor,Medical,1,Sales Executive,Travel_Rarely,3
2025,36,Female,Divorced,College,Life Sciences,2,Manufacturing Director,Travel_Frequently,4
2026,56,Male,Divorced,Master,Life Sciences,2,Healthcare Representative,Non-Travel,1
2027,29,Male,Married,Master,Medical,2,Research Scientist,Travel_Rarely,1
2031,42,Male,Married,Bachelor,Life Sciences,2,Manager,Travel_Rarely,2
2032,56,Male,Married,College,Technical Degree,2,Laboratory Technician,Travel_Rarely,7
2034,41,Female,Married,Master,Life Sciences,2,Manufacturing Director,Travel_Rarely,28
2035,34,Female,Married,Bachelor,Marketing,1,Sales Executive,Travel_Rarely,28
2036,36,Male,Divorced,Master,Marketing,1,Sales Executive,Non-Travel,15
2037,41,Male,Divorced,Bachelor,Life Sciences,1,Sales Executive,Travel_Rarely,3
2038,32,Male,Single,Bachelor,Technical Degree,2,Research Scientist,Travel_Rarely,2
2040,35,Female,Single,Master,Life Sciences,3,Human Resources,Travel_Rarely,26
2041,38,Female,Married,College,Life Sciences,1,Sales Executive,Travel_Rarely,10
2044,50,Male,Divorced,Master,Life Sciences,1,Sales Executive,Travel_Frequently,1
2045,36,Female,Married,Master,Marketing,1,Sales Executive,Travel_Rarely,11
2046,45,Female,Single,Bachelor,Life Sciences,1,Sales Executive,Travel_Rarely,20
2048,40,Male,Single,Master,Life Sciences,2,Research Scientist,Travel_Rarely,2
2049,35,Male,Married,Master,Life Sciences,2,Healthcare Representative,Travel_Frequently,18
2051,40,Female,Married,Master,Medical,2,Research Scientist,Travel_Rarely,2
2052,35,Female,Married,Master,Life Sciences,2,Research Scientist,Travel_Rarely,1
2053,29,Male,Married,College,Other,2,Laboratory Technician,Travel_Rarely,13
2054,29,Female,Single,Master,Medical,2,Research Scientist,Travel_Rarely,28
2055,50,Male,Divorced,Bachelor,Marketing,1,Sales Executive,Travel_Rarely,28
2056,39,Female,Married,Below College,Marketing,1,Sales Executive,Travel_Rarely,24
2057,31,Male,Single,Bachelor,Medical,2,Manufacturing Director,Non-Travel,5
2060,26,Female,Single,Bachelor,Other,1,Sales Representative,Travel_Rarely,5
2061,36,Male,Married,College,Medical,2,Laboratory Technician,Travel_Frequently,23
2062,39,Male,Married,Below College,Medical,2,Healthcare Representative,Travel_Rarely,6
2064,27,Male,Married,Bachelor,Life Sciences,2,Manufacturing Director,Travel_Rarely,4
2065,49,Male,Married,Bachelor,Medical,1,Sales Executive,Travel_Frequently,2
2068,34,Male,Married,Bachelor,Medical,2,Laboratory Technician,Travel_Rarely,8
